family_old_with_errors,family,genus,taxon,species,name_matched,accepted_name,Taxonomic_status,limit.s,limit.n,lat.mid,lat.ext,trop.frac,temp.frac,tropicality
acanthaceae,acanthaceae,ruellia,ruellia_caroliniensis,caroliniensis,ruellia_caroliniensis,ruellia_caroliniensis,Accepted,24.8,41.8,33.3,17,0,-1,-1
acanthaceae,acanthaceae,ruellia,ruellia_strepens,strepens,ruellia_strepens,ruellia_strepens,Accepted,27.7,40.4,34,12.7,0,-1,-1
acanthaceae,acanthaceae,justicia,justicia_americana,americana,justicia_americana,justicia_americana,Accepted,27.2,42.3,34.7,15.1,0,-1,-1
acanthaceae,acanthaceae,ruellia,ruellia_purshiana,purshiana,ruellia_purshiana,ruellia_purshiana,Accepted,35.6,36.4,36,0.8,0,-1,-1
achatocarpaceae,achatocarpaceae,achatocarpus,achatocarpus_bicornutus,bicornutus,achatocarpus_bicornutus,achatocarpus_praecox,Synonym,-25.9,-17,-21.5,8.9,0.730337079,-0.269662921,0.460674157
achatocarpaceae,achatocarpaceae,achatocarpus,achatocarpus_praecox,praecox,achatocarpus_praecox,achatocarpus_praecox,Accepted,-27,-4.2,-15.6,22.8,0.846491228,-0.153508772,0.692982456
achatocarpaceae,achatocarpaceae,achatocarpus,achatocarpus_nigricans,nigricans,achatocarpus_nigricans,achatocarpus_nigricans,Accepted,-19.9,24,2.1,43.9,0.988610478,-0.011389522,0.977220957
achatocarpaceae,achatocarpaceae,achatocarpus,achatocarpus_pubescens,pubescens,achatocarpus_pubescens,achatocarpus_pubescens,Accepted,-5.4,14.8,4.7,20.2,1,0,1
achatocarpaceae,achatocarpaceae,achatocarpus,achatocarpus_gracilis,gracilis,achatocarpus_gracilis,achatocarpus_gracilis,Accepted,12.7,30,21.4,17.2,0.624277457,-0.375722543,0.248554913
actinidiaceae,actinidiaceae,saurauia,saurauia_chaparensis,chaparensis,saurauia_chaparensis,saurauia_chaparensis,Accepted,-17.8,-17,-17.4,0.8,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_rusbyi,rusbyi,saurauia_rusbyi,saurauia_rusbyi,Accepted,-16.4,-16.1,-16.2,0.3,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_spectabilis,spectabilis,saurauia_spectabilis,saurauia_spectabilis,Accepted,-16.1,-15.5,-15.8,0.6,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_biserrata,biserrata,saurauia_biserrata,saurauia_biserrata,Accepted,-22.2,-0.2,-11.2,22,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_peruviana,peruviana,saurauia_peruviana,saurauia_peruviana,Accepted,-17,-1.8,-9.4,15.2,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_peduncularis,peduncularis,saurauia_peduncularis,saurauia_peduncularis,Accepted,-17.8,1,-8.4,18.8,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_magnifica,magnifica,saurauia_magnifica,saurauia_magnifica,Accepted,-2.6,-2.3,-2.4,0.4,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_herthae,herthae,saurauia_herthae,saurauia_herthae,Accepted,-4.2,0.5,-1.9,4.7,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_bullosa,bullosa,saurauia_bullosa,saurauia_bullosa,Accepted,-4.2,0.8,-1.7,5,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_isoxanthotricha,isoxanthotricha,saurauia_isoxanthotricha,saurauia_isoxanthotricha,Accepted,-3.8,0.9,-1.5,4.7,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_aequatoriensis,aequatoriensis,saurauia_aequatoriensis,saurauia_aequatoriensis,Accepted,-1.9,-0.7,-1.3,1.2,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_adenodonta,adenodonta,saurauia_adenodonta,saurauia_adenodonta,Accepted,-3.1,0.9,-1.1,3.9,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_schultzeorum,schultzeorum,saurauia_schultzeorum,saurauia_schultzeorum,Accepted,-0.9,-0.8,-0.9,0.1,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_crassisepala,crassisepala,saurauia_crassisepala,saurauia_crassisepala,Accepted,-0.9,-0.2,-0.6,0.7,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_pseudostrigillosa,pseudostrigillosa,saurauia_pseudostrigillosa,saurauia_pseudostrigillosa,Accepted,-1.9,1,-0.4,3,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_lehmannii,lehmannii,saurauia_lehmannii,saurauia_lehmannii,Accepted,-7.2,7,-0.1,14.2,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_aguaricana,aguaricana,saurauia_aguaricana,saurauia_aguaricana,Accepted,-0.8,0.6,-0.1,1.4,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_mexiae,mexiae,saurauia_mexiae,saurauia_mexiae,Accepted,-0.1,0.8,0.3,0.9,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_rubrisepala,rubrisepala,saurauia_rubrisepala,saurauia_rubrisepala,Accepted,0.1,0.6,0.4,0.5,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_tomentosa,tomentosa,saurauia_tomentosa,saurauia_tomentosa,Accepted,-1.9,4.2,1.2,6.1,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_prainiana,prainiana,saurauia_prainiana,saurauia_prainiana,Accepted,-4.2,7.2,1.5,11.4,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_tambensis,tambensis,saurauia_tambensis,saurauia_tambensis,Accepted,-0.9,6.5,2.8,7.4,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_brachybotrys,brachybotrys,saurauia_brachybotrys,saurauia_brachybotrys,Accepted,-0.6,6.9,3.2,7.5,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_parviflora,parviflora,saurauia_parviflora,saurauia_parviflora,Accepted,1.1,6.6,3.9,5.5,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_montana,montana,saurauia_montana,saurauia_montana,Accepted,9,9.5,9.2,0.5,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_pittieri,pittieri,saurauia_pittieri,saurauia_pittieri,Accepted,8.5,10.4,9.5,1.9,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_yasicae,yasicae,saurauia_yasicae,saurauia_yasicae,Accepted,5.6,21.3,13.4,15.7,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_kegeliana,kegeliana,saurauia_kegeliana,saurauia_kegeliana,Accepted,10.4,16.5,13.4,6.1,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_laevigata,laevigata,saurauia_laevigata,saurauia_yasicae,Synonym,8.2,19.8,14,11.6,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_oreophila,oreophila,saurauia_oreophila,saurauia_oreophila,Accepted,14,16.5,15.3,2.5,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_aspera,aspera,saurauia_aspera,saurauia_aspera,Accepted,13,17.7,15.4,4.7,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_conzattii,conzattii,saurauia_conzattii,saurauia_conzattii,Accepted,14.2,16.5,15.4,2.3,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_angustifolia,angustifolia,saurauia_angustifolia,saurauia_angustifolia,Accepted,14.1,17,15.5,2.9,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_zahlbruckneri,zahlbruckneri,saurauia_zahlbruckneri,saurauia_zahlbruckneri,Accepted,15.7,16.5,16.1,0.8,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_leucocarpa,leucocarpa,saurauia_leucocarpa,saurauia_leucocarpa,Accepted,14.2,20.5,17.4,6.2,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_scabrida,scabrida,saurauia_scabrida,saurauia_scabrida,Accepted,16.3,19.9,18.1,3.6,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_pedunculata,pedunculata,saurauia_pedunculata,saurauia_pedunculata,Accepted,17.3,19.8,18.6,2.5,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_reticulata,reticulata,saurauia_reticulata,saurauia_serrata,Synonym,19.1,19.4,19.3,0.4,1,0,1
actinidiaceae,actinidiaceae,saurauia,saurauia_serrata,serrata,saurauia_serrata,saurauia_serrata,Accepted,18.3,20.8,19.6,2.5,1,0,1
aextoxicaceae,aextoxicaceae,aextoxicon,aextoxicon_punctatum,punctatum,aextoxicon_punctatum,aextoxicon_punctatum,Accepted,-40.7,-30.6,-35.6,10.2,0,-1,-1
amaranthaceae,amaranthaceae,pfaffia,pfaffia_tuberosa,tuberosa,pfaffia_tuberosa,pfaffia_tuberosa,Accepted,-26.1,-23.2,-24.6,2.9,0.103448276,-0.896551724,-0.793103448
amaranthaceae,amaranthaceae,pfaffia,pfaffia_glomerata,glomerata,pfaffia_glomerata,pfaffia_glomerata,Accepted,-25.9,-13.5,-19.7,12.4,0.806451613,-0.193548387,0.612903226
amaranthaceae,amaranthaceae,pfaffia,pfaffia_brachiata,brachiata,pfaffia_brachiata,hebanthe_occidentalis,Synonym,-22.1,-15.5,-18.8,6.6,1,0,1
amaranthaceae,amaranthaceae,pfaffia,pfaffia_stenophylla,stenophylla,pfaffia_stenophylla,pfaffia_glomerata,Synonym,-17.8,-17.1,-17.4,0.7,1,0,1
amaranthaceae,amaranthaceae,chamissoa,chamissoa_maximiliani,maximiliani,chamissoa_maximiliani,chamissoa_acuminata,Synonym,-26.1,-7.2,-16.6,18.9,0.862433862,-0.137566138,0.724867725
amaranthaceae,melastomataceae,clidemia,clidemia_obliqua,obliqua,clidemia_obliqua,clidemia_obliqua,Accepted,-16,-4.2,-10.1,11.8,1,0,1
amaranthaceae,amaranthaceae,iresine,iresine_weberbaueri,weberbaueri,iresine_weberbaueri,iresine_weberbaueri,Accepted,-7.7,-5,-6.4,2.7,1,0,1
amaranthaceae,amaranthaceae,chamissoa,chamissoa_acuminata,acuminata,chamissoa_acuminata,chamissoa_acuminata,Accepted,-26,17,-4.5,43,0.941860465,-0.058139535,0.88372093
amaranthaceae,amaranthaceae,alternanthera,alternanthera_pubiflora,pubiflora,alternanthera_pubiflora,alternanthera_pubiflora,Accepted,-16.6,9.4,-3.6,26,1,0,1
amaranthaceae,melastomataceae,clidemia,clidemia_sessiliflora,sessiliflora,clidemia_sessiliflora,clidemia_sessiliflora,Accepted,-16,10.4,-2.8,26.3,1,0,1
amaranthaceae,amaranthaceae,pfaffia,pfaffia_aurata,aurata,pfaffia_aurata,pfaffia_aurata,Accepted,-17.7,13.8,-2,31.4,1,0,1
amaranthaceae,amaranthaceae,pfaffia,pfaffia_grandiflora,grandiflora,pfaffia_grandiflora,hebanthe_grandiflora,Synonym,-20.4,16.9,-1.8,37.3,1,0,1
amaranthaceae,amaranthaceae,iresine,iresine_angustifolia,angustifolia,iresine_angustifolia,iresine_angustifolia,Accepted,-14.6,14.3,-0.1,28.8,1,0,1
amaranthaceae,amaranthaceae,pfaffia,pfaffia_paniculata,paniculata,pfaffia_paniculata,hebanthe_eriantha,Synonym,-0.7,8.5,3.9,9.2,1,0,1
amaranthaceae,amaranthaceae,iresine,iresine_diffusa,diffusa,iresine_diffusa,iresine_diffusa,Accepted,-26.1,35,4.4,61.1,0.769230769,-0.230769231,0.538461538
amaranthaceae,amaranthaceae,pfaffia,pfaffia_iresinoides,iresinoides,pfaffia_iresinoides,pfaffia_iresinoides,Accepted,-3.5,17,6.8,20.5,1,0,1
amaranthaceae,amaranthaceae,iresine,iresine_nigra,nigra,iresine_nigra,iresine_nigra,Accepted,16.3,20.3,18.3,4.1,1,0,1
amaranthaceae,amaranthaceae,iresine,iresine_grandis,grandis,iresine_grandis,iresine_grandis,Accepted,18.3,21.3,19.8,3,1,0,1
amaranthaceae,amaranthaceae,lagrezia,lagrezia_monosperma,monosperma,lagrezia_monosperma,lagrezia_monosperma,Accepted,19.5,20.8,20.2,1.3,1,0,1
amaranthaceae,amaranthaceae,iresine,iresine_cassiniiformis,cassiniiformis,iresine_cassiniiformis,,No opinion,20.4,20.9,20.6,0.5,1,0,1
amaranthaceae,amaranthaceae,iresine,iresine_schaffneri,schaffneri,iresine_schaffneri,iresine_schaffneri,Accepted,16.3,27.5,21.9,11.3,0.642857143,-0.357142857,0.285714286
amaranthaceae,amaranthaceae,iresine,iresine_interrupta,interrupta,iresine_interrupta,iresine_interrupta,Accepted,18.3,27.2,22.8,8.9,0.584269663,-0.415730337,0.168539326
amaranthaceae,amaranthaceae,pfaffia,pfaffia_discolor,discolor,pfaffia,pfaffia,Accepted,20.5,25.1,22.8,4.7,0.652173913,-0.347826087,0.304347826
amaranthaceae,amaranthaceae,iresine,iresine_discolor,discolor,iresine_discolor,iresine_discolor,Accepted,17.1,29,23.1,11.8,0.537815126,-0.462184874,0.075630252
amaranthaceae,amaranthaceae,iresine,iresine_calea,calea,iresine_calea,iresine_calea,Accepted,17.3,29.4,23.3,12.1,0.512396694,-0.487603306,0.024793388
amaranthaceae,amaranthaceae,iresine,iresine_palmeri,palmeri,iresine_palmeri,iresine_palmeri,Accepted,21.3,28.3,24.8,7,0.314285714,-0.685714286,-0.371428571
amaranthaceae,amaranthaceae,iresine,iresine_heterophylla,heterophylla,iresine_heterophylla,iresine_heterophylla,Accepted,19.3,32.4,25.9,13.1,0.320610687,-0.679389313,-0.358778626
amaranthaceae,amaranthaceae,iresine,iresine_hartmanii,hartmanii,iresine_hartmanii,iresine_hartmanii,Accepted,24.7,28.1,26.4,3.4,0,-1,-1
amaranthaceae,amaranthaceae,iresine,iresine_alternifolia,alternifolia,iresine_alternifolia,iresine_alternifolia,Accepted,28.1,29.4,28.7,1.3,0,-1,-1
amaranthaceae,amaranthaceae,iresine,iresine_leptoclada,leptoclada,iresine_leptoclada,iresine_leptoclada,Accepted,29.8,30.5,30.1,0.7,0,-1,-1
amaranthaceae,amaranthaceae,iresine,iresine_rhizomatosa,rhizomatosa,iresine_rhizomatosa,iresine_rhizomatosa,Accepted,28,38.6,33.3,10.7,0,-1,-1
amaryllidaceae,amaryllidaceae,eucharis,eucharis_moorei,moorei,eucharis_moorei,eucharis_moorei,Accepted,-26.1,8.9,-8.6,35,0.925714286,-0.074285714,0.851428571
amaryllidaceae,amaryllidaceae,eucrosia,eucrosia_bicolor,bicolor,eucrosia_bicolor,eucrosia_bicolor,Accepted,-4.9,9.2,2.1,14.1,1,0,1
anacardiaceae,anacardiaceae,astronium,astronium_balansae,balansae,astronium_balansae,astronium_balansae,Accepted,-27.3,-25.7,-26.5,1.7,0,-1,-1
anacardiaceae,anacardiaceae,schinus,schinus_polygamus,polygamus,schinus_polygamus,schinus_polygamus,Accepted,-35.8,-17,-26.4,18.8,0.345744681,-0.654255319,-0.308510638
anacardiaceae,anacardiaceae,schinus,schinus_weinmannifolius,weinmannifolius,schinus_weinmannifolius,schinus_weinmannifolius,Accepted,-26.4,-24.2,-25.3,2.2,0,-1,-1
anacardiaceae,anacardiaceae,lithraea,lithraea_molleoides,molleoides,lithraea_molleoides,lithrea_molleoides,Illegitimate,-26.4,-22.6,-24.5,3.8,0.236842105,-0.763157895,-0.526315789
anacardiaceae,anacardiaceae,astronium,astronium_gracile,gracile,astronium_gracile,astronium_gracile,Accepted,-26,-19.3,-22.7,6.7,0.626865672,-0.373134328,0.253731343
anacardiaceae,anacardiaceae,schinopsis,schinopsis_balansae,balansae,schinopsis_balansae,schinopsis_balansae,Accepted,-25.7,-19.7,-22.7,6,0.633333333,-0.366666667,0.266666667
anacardiaceae,anacardiaceae,schinus,schinus_piliferus,piliferus,schinus_pilifera,schinus_pilifera,Accepted,-24.7,-19.5,-22.1,5.2,0.769230769,-0.230769231,0.538461538
anacardiaceae,anacardiaceae,schinus,schinus_meyeri,meyeri,schinus_meyeri,schinus_meyeri,Accepted,-22,-21.4,-21.7,0.6,1,0,1
anacardiaceae,anacardiaceae,schinus,schinus_longifolius,longifolius,schinus_longifolius,schinus_longifolius,Accepted,-26.5,-16.5,-21.5,10,0.7,-0.3,0.4
anacardiaceae,anacardiaceae,schinus,schinus_venturii,venturii,schinus_venturii,schinus_venturii,Accepted,-22,-20.7,-21.4,1.3,1,0,1
anacardiaceae,anacardiaceae,schinopsis,schinopsis_haenkeana,haenkeana,schinopsis_haenkeana,schinopsis_marginata,Synonym,-25.8,-16.8,-21.3,9,0.744444444,-0.255555556,0.488888889
anacardiaceae,anacardiaceae,schinus,schinus_fasciculatus,fasciculatus,schinus_fasciculata,schinus_fasciculata,Accepted,-25.6,-17,-21.3,8.6,0.755813953,-0.244186047,0.511627907
anacardiaceae,anacardiaceae,schinopsis,schinopsis_quebracho-colorado,quebracho-colorado,schinopsis_quebracho-colorado,schinopsis_quebracho-colorado,Accepted,-24.3,-16.9,-20.6,7.4,0.891891892,-0.108108108,0.783783784
anacardiaceae,anacardiaceae,astronium,astronium_urundeuva,urundeuva,astronium_urundeuva,myracrodruon_urundeuva,Synonym,-26.1,-13.7,-19.9,12.5,0.790322581,-0.209677419,0.580645161
anacardiaceae,anacardiaceae,lithraea,lithraea_ternifolia,ternifolia,lithraea_ternifolia,lithrea_molleoides,Synonym,-21.5,-17.7,-19.6,3.8,1,0,1
anacardiaceae,anacardiaceae,schinus,schinus_myrtifolius,myrtifolius,schinus_myrtifolia,schinus_myrtifolia,Accepted,-21.5,-16.6,-19.1,4.9,1,0,1
anacardiaceae,anacardiaceae,schinopsis,schinopsis_glabra,glabra,schinopsis_glabra,schinopsis_glabra,Accepted,-19.4,-18.3,-18.8,1,1,0,1
anacardiaceae,anacardiaceae,schinopsis,schinopsis_brasiliensis,brasiliensis,schinopsis_brasiliensis,schinopsis_brasiliensis,Accepted,-20.4,-14.5,-17.4,5.9,1,0,1
anacardiaceae,anacardiaceae,schinus,schinus_microphyllus,microphyllus,schinus_microphyllus,schinus_microphyllus,Accepted,-17.6,-13.7,-15.7,3.9,1,0,1
anacardiaceae,anacardiaceae,spondias,spondias_venosa,venosa,spondias_venosa,spondias_venosa,Accepted,-17.5,-3.3,-10.4,14.2,1,0,1
anacardiaceae,anacardiaceae,thyrsodium,thyrsodium_paraense,paraense,thyrsodium_paraense,thyrsodium_spruceanum,Synonym,-11,-4.2,-7.6,6.8,1,0,1
anacardiaceae,anacardiaceae,spondias,spondias_venulosa,venulosa,spondias_venulosa,spondias_venulosa,Accepted,-13.5,-0.9,-7.2,12.6,1,0,1
anacardiaceae,anacardiaceae,schinopsis,schinopsis_peruviana,peruviana,schinopsis_peruviana,schinopsis_peruviana,Accepted,-6.7,-6.5,-6.6,0.2,1,0,1
anacardiaceae,anacardiaceae,tapirira,tapirira_peckoltiana,peckoltiana,tapirira_peckoltiana,tapirira_obtusa,Synonym,-12.6,0.1,-6.2,12.7,1,0,1
anacardiaceae,anacardiaceae,tapirira,tapirira_guianensis,guianensis,tapirira_guianensis,tapirira_guianensis,Accepted,-22.9,11.9,-5.5,34.8,1,0,1
anacardiaceae,anacardiaceae,mauria,mauria_suaveolens,suaveolens,mauria_suaveolens,mauria_heterophylla,Synonym,-11.7,0.9,-5.4,12.6,1,0,1
anacardiaceae,anacardiaceae,astronium,astronium_lecointei,lecointei,astronium_lecointei,astronium_lecointei,Accepted,-17,6.5,-5.3,23.5,1,0,1
anacardiaceae,anacardiaceae,tapirira,tapirira_obtusa,obtusa,tapirira_obtusa,tapirira_obtusa,Accepted,-13,3.6,-4.7,16.6,1,0,1
anacardiaceae,anacardiaceae,thyrsodium,thyrsodium_spruceanum,spruceanum,thyrsodium_spruceanum,thyrsodium_spruceanum,Accepted,-14.4,5,-4.7,19.4,1,0,1
anacardiaceae,anacardiaceae,mauria,mauria_heterophylla,heterophylla,mauria_heterophylla,mauria_heterophylla,Accepted,-18.2,10.4,-3.9,28.6,1,0,1
anacardiaceae,anacardiaceae,mauria,mauria_membranifolia,membranifolia,mauria_membranifolia,mauria_membranifolia,Accepted,-4.3,-3.5,-3.9,0.9,1,0,1
anacardiaceae,anacardiaceae,astronium,astronium_fraxinifolium,fraxinifolium,astronium_fraxinifolium,astronium_fraxinifolium,Accepted,-25.3,17.8,-3.7,43.1,0.958236659,-0.041763341,0.916473318
anacardiaceae,anacardiaceae,mauria,mauria_simplicifolia,simplicifolia,mauria_simplicifolia,mauria_simplicifolia,Accepted,-5.7,0,-2.9,5.7,1,0,1
anacardiaceae,anacardiaceae,astronium,astronium_graveolens,graveolens,astronium_graveolens,astronium_graveolens,Accepted,-26.1,20.8,-2.6,46.9,0.9445629,-0.0554371,0.8891258
anacardiaceae,anacardiaceae,spondias,spondias_mombin,mombin,spondias_mombin,spondias_mombin,Accepted,-25.3,22.3,-1.5,47.6,0.962184874,-0.037815126,0.924369748
anacardiaceae,anacardiaceae,toxicodendron,toxicodendron_striatum,striatum,toxicodendron_striatum,toxicodendron_striatum,Accepted,-15.7,16.5,0.4,32.2,1,0,1
anacardiaceae,anacardiaceae,spondias,spondias_dulcis,dulcis,spondias_dulcis,spondias_dulcis,Accepted,-7.2,11,1.9,18.2,1,0,1
anacardiaceae,anacardiaceae,anacardium,anacardium_occidentale,occidentale,anacardium_occidentale,anacardium_occidentale,Accepted,-13.6,19,2.7,32.6,1,0,1
anacardiaceae,anacardiaceae,spondias,spondias_purpurea,purpurea,spondias_purpurea,spondias_purpurea,Accepted,-17.9,25.6,3.9,43.5,0.951724138,-0.048275862,0.903448276
anacardiaceae,anacardiaceae,anacardium,anacardium_excelsum,excelsum,anacardium_excelsum,anacardium_excelsum,Accepted,-1.4,13.7,6.2,15.1,1,0,1
anacardiaceae,anacardiaceae,spondias,spondias_radlkoferi,radlkoferi,spondias_radlkoferi,spondias_radlkoferi,Accepted,-2,19,8.5,21,1,0,1
anacardiaceae,anacardiaceae,tapirira,tapirira_brenesii,brenesii,tapirira_brenesii,tapirira_mexicana,Synonym,8.7,10.1,9.4,1.4,1,0,1
anacardiaceae,anacardiaceae,tapirira,tapirira_mexicana,mexicana,tapirira_mexicana,tapirira_mexicana,Accepted,8.5,17.1,12.8,8.6,1,0,1
anacardiaceae,anacardiaceae,amphipterygium,amphipterygium_adstringens,adstringens,amphipterygium_adstringens,amphipterygium_adstringens,Accepted,12,22,17,10,1,0,1
anacardiaceae,anacardiaceae,rhus,rhus_oaxacana,oaxacana,rhus_oaxacana,,No opinion,17.1,17.3,17.2,0.2,1,0,1
anacardiaceae,anacardiaceae,comocladia,comocladia_engleriana,engleriana,comocladia_engleriana,comocladia_engleriana,Accepted,16.5,19.5,18,3,1,0,1
anacardiaceae,anacardiaceae,comocladia,comocladia_glabra,glabra,comocladia_glabra,,No opinion,18,18.4,18.2,0.5,1,0,1
anacardiaceae,anacardiaceae,rhus,rhus_standleyi,standleyi,rhus_standleyi,rhus_standleyi,Accepted,17.1,19.3,18.2,2.2,1,0,1
anacardiaceae,anacardiaceae,metopium,metopium_brownei,brownei,metopium_brownei,metopium_brownei,Accepted,16.5,20.8,18.7,4.3,1,0,1
anacardiaceae,anacardiaceae,cotinus,cotinus_obovatus,obovatus,cotinus_obovatus,cotinus_obovatus,Accepted,-0.6,39,19.2,39.6,0.608585859,-0.391414141,0.217171717
anacardiaceae,anacardiaceae,tapirira,tapirira_macrophylla,macrophylla,tapirira_macrophylla,tapirira_macrophylla,Accepted,19.3,19.8,19.6,0.5,1,0,1
anacardiaceae,anacardiaceae,rhus,rhus_barclayi,barclayi,rhus_barclayi,rhus_barclayi,Accepted,20.3,22,21.2,1.7,1,0,1
anacardiaceae,anacardiaceae,rhus,rhus_terebinthifolia,terebinthifolia,rhus_terebinthifolia,rhus_terebinthifolia,Accepted,16.3,29.4,22.8,13.1,0.549618321,-0.450381679,0.099236641
anacardiaceae,anacardiaceae,rhus,rhus_allophylloides,allophylloides,rhus_allophylloides,schmaltzia_allophyloides,Synonym,17.6,28.1,22.8,10.6,0.561904762,-0.438095238,0.123809524
anacardiaceae,anacardiaceae,rhus,rhus_schiediana,schiediana,rhus_schiedeana,rhus_schiedeana,Accepted,20.8,28.7,24.8,7.9,0.341772152,-0.658227848,-0.316455696
anacardiaceae,anacardiaceae,metopium,metopium_toxiferum,toxiferum,metopium_toxiferum,metopium_toxiferum,Accepted,24.8,25.1,25,0.3,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_virens,virens,rhus_virens,rhus_virens,Accepted,23,32.4,27.7,9.4,0.053191489,-0.946808511,-0.893617021
anacardiaceae,anacardiaceae,rhus,rhus_microphylla,microphylla,rhus_microphylla,rhus_microphylla,Accepted,20.9,35,27.9,14.1,0.184397163,-0.815602837,-0.631205674
anacardiaceae,anacardiaceae,rhus,rhus_palmeri,palmeri,rhus_palmeri,rhus_palmeri,Accepted,26.9,29.4,28.1,2.5,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_lancea,lancea,rhus_lancea,rhus_lancea,Accepted,30.5,32.4,31.5,1.9,0,-1,-1
anacardiaceae,anacardiaceae,toxicodendron,toxicodendron_radicans,radicans,toxicodendron_radicans,toxicodendron_radicans,Accepted,16.5,47.8,32.2,31.3,0.223642173,-0.776357827,-0.552715655
anacardiaceae,anacardiaceae,malosma,malosma_laurina,laurina,malosma_laurina,malosma_laurina,Accepted,30,36.1,33.1,6.1,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_lanceolata,lanceolata,rhus_lanceolata,rhus_lanceolata,Accepted,24.8,42.3,33.6,17.5,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_radicans,radicans,rhus_radicans,toxicodendron_radicans,Synonym,16.3,51.1,33.7,34.8,0.206896552,-0.793103448,-0.586206897
anacardiaceae,anacardiaceae,rhus,rhus_integrifolia,integrifolia,rhus_integrifolia,rhus_integrifolia,Accepted,30,38,34,8,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_ovata,ovata,rhus_ovata,rhus_ovata,Accepted,33,36.1,34.6,3.1,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_aromatica,aromatica,rhus_aromatica,rhus_aromatica,Accepted,23,46.8,34.9,23.8,0.021008403,-0.978991597,-0.957983193
anacardiaceae,anacardiaceae,toxicodendron,toxicodendron_pubescens,pubescens,toxicodendron_pubescens,toxicodendron_pubescens,Accepted,29.1,42.5,35.8,13.4,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_toxicodendron,toxicodendron,rhus_toxicodendron,rhus_toxicodendron,Accepted,28.1,44,36,15.9,0,-1,-1
anacardiaceae,anacardiaceae,rhus,rhus_trilobata,trilobata,rhus_trilobata,rhus_trilobata,Accepted,27.8,46.3,37,18.5,0,-1,-1
anacardiaceae,anacardiaceae,toxicodendron,toxicodendron_vernix,vernix,toxicodendron_vernix,toxicodendron_vernix,Accepted,30.3,44.4,37.3,14,0,-1,-1
